one,two,index,text,raw_text,start_time,end_time,speaker_id,speaker_name
15,88,88,"And for us as a class to work on the next challenge, make sure there's no man left behind.","And for us as a class to work on the next challenge, make sure there's no man left behind.",563.668,568.26,1,Bridget Myers
15,89,89,I think continued access to Vex IQ.,I think continued access to Vex IQ.,569.83,572.85,1,Bridget Myers
15,90,90,"I wish I had done a bit more to do smaller coding challenges in sorry, it's Vex VR is what I'm talking about.","I wish I had done a bit more to do smaller coding challenges in sorry, it's Vex VR is what I'm talking about.",573.35,583.782,1,Bridget Myers
15,91,91,"To do smaller coding challenges in that so that whenever we got to the coding parts of Treasure Hunt, specifically, that we could have had more students feel like they were fluent in the coding portion itself.","To do smaller coding challenges in that so that whenever we got to the coding parts of Treasure Hunt, specifically, that we could have had more students feel like they were fluent in the coding portion itself.",583.836,599.45,1,Bridget Myers
15,92,92,"So, honestly, like many challenges in Vex VR that aid with some of those challenges, or, like, if those could point back and forth, I think the immediate feedback of the coding on that was actually invaluable, and I'm planning on using that more next year.","So, honestly, like many challenges in Vex VR that aid with some of those challenges, or, like, if those could point back and forth, I think the immediate feedback of the coding on that was actually invaluable, and I'm planning on using that more next year.",599.6,620.58,1,Bridget Myers
15,93,93,"All right, thank you for information.","All right, thank you for information.",621.11,622.706,0,JM
15,94,94,That's wonderful.,That's wonderful.,622.808,623.678,0,JM
15,95,95,"Is there anything else that you want to share with us, anything that you want to share with us that you think, again, would be valuable feedback that we can take with us back to our offices?","Is there anything else that you want to share with us, anything that you want to share with us that you think, again, would be valuable feedback that we can take with us back to our offices?",623.774,634.034,0,JM
15,96,96,"And again, use your feedback to make any of our platforms or Vex Two and VR or Vex professions on the pod that much better for you.","And again, use your feedback to make any of our platforms or Vex Two and VR or Vex professions on the pod that much better for you.",634.082,641.906,0,JM
15,97,97,So take this question again to just wax poetic about anything that you would like.,So take this question again to just wax poetic about anything that you would like.,641.948,646.586,0,JM
15,98,98,Be honest with us.,Be honest with us.,646.688,647.626,0,JM
15,99,99,Be really honest.,Be really honest.,647.648,648.586,0,JM
15,100,100,Don't be afraid to tell us that something that we have is terrible.,Don't be afraid to tell us that something that we have is terrible.,648.688,651.19,0,JM
15,101,101,Be honest with us and let us know what it is that we can do to improve.,Be honest with us and let us know what it is that we can do to improve.,651.27,655.93,0,JM
15,102,102,"Or if there is something that you really love, you can let us know.","Or if there is something that you really love, you can let us know.",656.01,659.054,0,JM
15,103,103,"That also, I think just access to the Stem labs, because that's really what I've mostly been using, has been so helpful.","That also, I think just access to the Stem labs, because that's really what I've mostly been using, has been so helpful.",659.092,668.61,1,Bridget Myers
15,104,104,"I was planning on doing robotics for a month in engineering, and it ended up being a full nine weeks, and that was honestly really useful for us.","I was planning on doing robotics for a month in engineering, and it ended up being a full nine weeks, and that was honestly really useful for us.",668.95,679.174,1,Bridget Myers
15,105,105,And I think the kids enjoyed it as well.,And I think the kids enjoyed it as well.,679.212,681.398,1,Bridget Myers
15,106,106,They did get frustrated in the Treasure Hunt.,They did get frustrated in the Treasure Hunt.,681.564,684.146,1,Bridget Myers
15,107,107,They had a really hard time with the angles on the drivetrain and making sure that it turned.,They had a really hard time with the angles on the drivetrain and making sure that it turned.,684.178,689.426,1,Bridget Myers
15,108,108,"And so when we came time for our actual competition, one of my class periods, we didn't have a single robot fully complete the challenge because I had switched up the order of the pucks, and when we were practicing it, they had stayed in the same one.","And so when we came time for our actual competition, one of my class periods, we didn't have a single robot fully complete the challenge because I had switched up the order of the pucks, and when we were practicing it, they had stayed in the same one.",689.458,701.214,1,Bridget Myers
15,109,109,And so having the same color multiple times in a row messed up a couple of the robots.,And so having the same color multiple times in a row messed up a couple of the robots.,701.252,708.99,1,Bridget Myers
15,110,110,But it's been a good challenge.,But it's been a good challenge.,711.97,713.806,1,Bridget Myers
15,111,111,They've been troubleshooting on the way.,They've been troubleshooting on the way.,713.838,715.7,1,Bridget Myers
15,112,112,Having access to everything in Google has been really helpful.,Having access to everything in Google has been really helpful.,716.47,719.81,1,Bridget Myers
15,113,113,"It's been a bit annoying having to go in and save, but I don't really know if you can do that another way.","It's been a bit annoying having to go in and save, but I don't really know if you can do that another way.",721.51,728.2,1,Bridget Myers
15,114,114,I think that's kind of the nature of Google Drive.,I think that's kind of the nature of Google Drive.,729.37,732.28,1,Bridget Myers
15,115,115,I'm trying to think of what else in Beck.,I'm trying to think of what else in Beck.,733.61,736.514,1,Bridget Myers
15,116,116,"If there's anything in Beck, I would like more information on ways to continue doing this cross curricular and that may be something in Vex PD Plus that I am not seeing because I didn't do it this year.","If there's anything in Beck, I would like more information on ways to continue doing this cross curricular and that may be something in Vex PD Plus that I am not seeing because I didn't do it this year.",736.562,755.006,1,Bridget Myers
15,117,117,"I did it last year, which is how I'm at the conference.","I did it last year, which is how I'm at the conference.",755.028,757.05,1,Bridget Myers
15,118,118,But it is something I'm planning on hopefully enrolling in again in the fall.,But it is something I'm planning on hopefully enrolling in again in the fall.,757.13,761.52,1,Bridget Myers
15,119,119,But more ways to I think there's a lot of power in having something built by older students and presented to younger students and giving them the opportunity to be the teacher and to be the problem solver.,But more ways to I think there's a lot of power in having something built by older students and presented to younger students and giving them the opportunity to be the teacher and to be the problem solver.,762.79,777.294,1,Bridget Myers
15,120,120,And I think that builds a lot of confidence and that also helps get our younger kids invested in what's going on and gives them something to look forward to.,And I think that builds a lot of confidence and that also helps get our younger kids invested in what's going on and gives them something to look forward to.,777.342,785.862,1,Bridget Myers
15,121,121,"So my question to one of your staff was how could I take the Vex IQ that we're doing in engineering, have the students design or program a robot and then take it to our fifth or 6th graders?","So my question to one of your staff was how could I take the Vex IQ that we're doing in engineering, have the students design or program a robot and then take it to our fifth or 6th graders?",785.916,800.486,1,Bridget Myers
15,122,122,Take it to those kiddos that are in just any their advisory so it's any sort of teacher and present it to them and give them a challenge to do with a robot that's built.,Take it to those kiddos that are in just any their advisory so it's any sort of teacher and present it to them and give them a challenge to do with a robot that's built.,800.518,810.654,1,Bridget Myers
15,123,123,"So I don't know if that's possible, but that's a question I'd like to see if we can I love the idea of bringing a robot to our friends in special education and also giving the opportunity for students to help students in that.","So I don't know if that's possible, but that's a question I'd like to see if we can I love the idea of bringing a robot to our friends in special education and also giving the opportunity for students to help students in that.",810.692,824.802,1,Bridget Myers
15,124,124,So I would be happy to give more feedback.,So I would be happy to give more feedback.,824.856,830.114,1,Bridget Myers
15,125,125,I think that's all I got for now.,I think that's all I got for now.,830.162,831.88,1,Bridget Myers
15,126,126,One of my favorite parts about this job is I get to travel the world and talk to educators all the time.,One of my favorite parts about this job is I get to travel the world and talk to educators all the time.,833.45,839.142,0,JM
15,127,127,"And I love hearing about the success stories with Vex Robotics, whether that's a parent talking about how their student now is so much more engaged in school as a result of Vex, or a student talking about how much they love engineering now, how much they love computer science.","And I love hearing about the success stories with Vex Robotics, whether that's a parent talking about how their student now is so much more engaged in school as a result of Vex, or a student talking about how much they love engineering now, how much they love computer science.",839.196,854.666,0,JM
15,128,128,"If you have any of those success stories, whether it's about competitions, classrooms, or both, we would love to hear that.","If you have any of those success stories, whether it's about competitions, classrooms, or both, we would love to hear that.",854.778,861.934,0,JM
15,129,129,So please share that with us.,So please share that with us.,861.972,863.76,0,JM
15,130,130,So using it in the engineering classroom has really given me the chance to see students problem solve and get hands on experience with all facets of the engineering design process.,So using it in the engineering classroom has really given me the chance to see students problem solve and get hands on experience with all facets of the engineering design process.,865.11,878.98,1,Bridget Myers
15,131,131,It was really cool.,It was really cool.,879.53,880.374,1,Bridget Myers
15,132,132,I got to have our administrators come in when we did our Beckhtucker War challenge and some of our students and teachers from other classes.,I got to have our administrators come in when we did our Beckhtucker War challenge and some of our students and teachers from other classes.,880.412,886.834,1,Bridget Myers
15,133,133,"And what was wonderful is that there was the spirit of the competition, but also you could see that the students were trying in the few minutes they had in between matches to improve on their design and they were seeing what other kids were doing.","And what was wonderful is that there was the spirit of the competition, but also you could see that the students were trying in the few minutes they had in between matches to improve on their design and they were seeing what other kids were doing.",886.882,904.206,1,Bridget Myers
15,134,134,And I think they were learning and taking away so much just from that.,And I think they were learning and taking away so much just from that.,904.228,906.654,1,Bridget Myers
15,135,135,"And so I think I'm reading a book about just stemming classrooms and that presentation, how you actually what you do with your end product is so important.","And so I think I'm reading a book about just stemming classrooms and that presentation, how you actually what you do with your end product is so important.",906.692,917.41,1,Bridget Myers
15,136,136,"And so I think what we do, what you all are doing with the competitions that are here, like X Worlds, but also just competitions within the classroom and problem solving within the classroom, to be able to present for more than just a grade and be able to present for more than just a teacher is such a powerful thing.","And so I think what we do, what you all are doing with the competitions that are here, like X Worlds, but also just competitions within the classroom and problem solving within the classroom, to be able to present for more than just a grade and be able to present for more than just a teacher is such a powerful thing.",917.48,933.622,1,Bridget Myers
15,137,137,And so taking that and using that in different ways has been something that has given back just in a lot of ways for our students.,And so taking that and using that in different ways has been something that has given back just in a lot of ways for our students.,933.676,945.1,1,Bridget Myers
15,138,138,"Okay, this is one of my favorite questions to ask educators.","Okay, this is one of my favorite questions to ask educators.",945.95,948.966,0,JM
15,139,139,"And again, please be honest, don't be shy.","And again, please be honest, don't be shy.",948.998,951.718,0,JM
15,140,140,Tell me about that one lesson with facts that went terrible.,Tell me about that one lesson with facts that went terrible.,951.814,955.338,0,JM
15,141,141,Tell me about that one lesson.,Tell me about that one lesson.,955.434,956.874,0,JM
15,142,142,"You couldn't wait to walk into school and teach this particular lesson and it just went bad, it fell flat, it didn't work out.","You couldn't wait to walk into school and teach this particular lesson and it just went bad, it fell flat, it didn't work out.",956.922,963.326,0,JM
15,143,143,"For whatever reason, we would love to know why that we can fix that particular lesson.","For whatever reason, we would love to know why that we can fix that particular lesson.",963.348,968.062,0,JM
15,144,144,"Now, as a corollary to that, you can either include this or as an or let us know about that one student or that group of students that you were not able to reach with Vex.","Now, as a corollary to that, you can either include this or as an or let us know about that one student or that group of students that you were not able to reach with Vex.",968.126,980.274,0,JM
15,145,145,"You thought that after the exposure to your robotics club or to your classroom with Vex that these students would want to go on and pursue engineering careers or computer science or just really kind of be engaged with it, but for whatever reason it didn't work out.","You thought that after the exposure to your robotics club or to your classroom with Vex that these students would want to go on and pursue engineering careers or computer science or just really kind of be engaged with it, but for whatever reason it didn't work out.",980.322,994.554,0,JM
15,146,146,We would love to hear that.,We would love to hear that.,994.672,996.14,0,JM
15,147,147,So I actually recently had some students that were kind of defeated and said they still didn't quite understand coding.,So I actually recently had some students that were kind of defeated and said they still didn't quite understand coding.,996.75,1003.53,1,Bridget Myers
15,148,148,"And that was surprising because we had been in it for a while, but it was interesting that we'd gone through everything with VR and they'd had robots to work but really had taken the backseat.","And that was surprising because we had been in it for a while, but it was interesting that we'd gone through everything with VR and they'd had robots to work but really had taken the backseat.",1003.69,1016.526,1,Bridget Myers
15,149,149,And part of that was my fault.,And part of that was my fault.,1016.558,1017.566,1,Bridget Myers
15,150,150,I did groups bigger than I should.,I did groups bigger than I should.,1017.598,1019.22,1,Bridget Myers
15,151,151,But you really are fighting when students get frustrated that they shut down and they just don't want to participate.,But you really are fighting when students get frustrated that they shut down and they just don't want to participate.,1020.07,1028.266,1,Bridget Myers
15,152,152,And so just making sure that that's why I talked about doing more of XVR from the start.,And so just making sure that that's why I talked about doing more of XVR from the start.,1028.318,1033.35,1,Bridget Myers
15,153,153,And I think leading in more coding before actually getting to robotics would be helpful because there are some students that already know some python and already know some coding and then there are some that really have just kind of avoided it because it's this big scary thing that they are intimidated by.,And I think leading in more coding before actually getting to robotics would be helpful because there are some students that already know some python and already know some coding and then there are some that really have just kind of avoided it because it's this big scary thing that they are intimidated by.,1033.5,1052.0,1,Bridget Myers
15,154,154,So thank you very much for participating with our survey.,So thank you very much for participating with our survey.,1052.93,1055.674,0,JM
15,155,155,"We of course, are not going to share any of your information with anyone.","We of course, are not going to share any of your information with anyone.",1055.722,1059.022,0,JM
15,156,156,We will keep everything confidential.,We will keep everything confidential.,1059.076,1060.986,0,JM
15,157,157,We just want to use this for our internal purposes to make our products better for you.,We just want to use this for our internal purposes to make our products better for you.,1061.098,1065.694,0,JM
15,158,158,Thank you.,Thank you.,1065.892,1066.3,0,JM
16,0,0,"Okay, my name is Chris Gingri, and I teach at Buna elementary.","Okay, my name is Chris Gingri, and I teach at Buna elementary.",0.49,4.874,0,Chris Gingri
16,1,1,"I teach K through five engineering lab, and and that's where students come in.","I teach K through five engineering lab, and and that's where students come in.",4.922,9.534,0,Chris Gingri
16,2,2,"I have one grade level a week with their science teachers, and they come in, and we do an engineering design build based on our challenge, based on what they learned in science before they came in.","I have one grade level a week with their science teachers, and they come in, and we do an engineering design build based on our challenge, based on what they learned in science before they came in.",9.572,22.526,0,Chris Gingri
16,3,3,"I've integrated robotics with that using the Dash from WonderWorks and the Sparrow from Spiro, and they are learning coding as well.","I've integrated robotics with that using the Dash from WonderWorks and the Sparrow from Spiro, and they are learning coding as well.",22.628,33.142,0,Chris Gingri
16,4,4,Starting in kindergarten.,Starting in kindergarten.,33.196,34.95,0,Chris Gingri
16,5,5,I have vex goes.,I have vex goes.,35.29,36.582,0,Chris Gingri
16,6,6,I've just gotten my set of Vex Goes in to start an after school robotics club with fourth and fifth grade.,I've just gotten my set of Vex Goes in to start an after school robotics club with fourth and fifth grade.,36.636,43.174,0,Chris Gingri
16,7,7,"Eventually, it'll go to third grade, and I haven't used much Vexico yet.","Eventually, it'll go to third grade, and I haven't used much Vexico yet.",43.222,47.706,0,Chris Gingri
16,8,8,"I've done all the training, but this is our next step.","I've done all the training, but this is our next step.",47.728,51.18,0,Chris Gingri
16,9,9,"Our junior high and high schools do Vexco competitions, and so we're bringing it down to the elementary level starting next year.","Our junior high and high schools do Vexco competitions, and so we're bringing it down to the elementary level starting next year.",51.63,58.88,0,Chris Gingri
16,10,10,My experiences with Vex are limited other than professional development that I've done and playing around with it myself.,My experiences with Vex are limited other than professional development that I've done and playing around with it myself.,59.89,67.266,0,Chris Gingri
16,11,11,So I'm excited about what's going to come.,So I'm excited about what's going to come.,67.368,70.82,0,Chris Gingri
16,12,12,I think that's all the questions for this slide.,I think that's all the questions for this slide.,72.39,74.85,0,Chris Gingri
16,13,13,"We actually built them for our sacrifice, and we given them advisory, and we're.","We actually built them for our sacrifice, and we given them advisory, and we're.",78.09,89.83,1,
16,14,14,"So our goals with education that science teaks for Texas in 2024 are changing, and they're adding an engineering lab component to all of the science peaks.","So our goals with education that science teaks for Texas in 2024 are changing, and they're adding an engineering lab component to all of the science peaks.",111.73,124.686,0,Chris Gingri
16,15,15,And so what we did this past year was that we started the engineering lab where the students come and do that engineering build based on their science peaks.,And so what we did this past year was that we started the engineering lab where the students come and do that engineering build based on their science peaks.,124.718,133.938,0,Chris Gingri
16,16,16,"And my goal is as far as BECs goes and as far as Stem goes, is to have Stem engineering in all subjects.","And my goal is as far as BECs goes and as far as Stem goes, is to have Stem engineering in all subjects.",133.954,146.454,0,Chris Gingri
16,17,17,"I mean, that's a big goal, and it scares all the other teachers.","I mean, that's a big goal, and it scares all the other teachers.",146.502,149.794,0,Chris Gingri
16,18,18,But our goal with the coding is I want to start pushing the robots out of my lab and into the classrooms where the teachers are implementing activities to go with their lessons.,But our goal with the coding is I want to start pushing the robots out of my lab and into the classrooms where the teachers are implementing activities to go with their lessons.,149.942,164.59,0,Chris Gingri
16,19,19,So I'm babystepping them through.,So I'm babystepping them through.,166.45,168.434,0,Chris Gingri
16,20,20,"They're coming into the lab and learning some of it, and they're kind of getting scared about when you say the word coding.","They're coming into the lab and learning some of it, and they're kind of getting scared about when you say the word coding.",168.472,174.094,0,Chris Gingri
16,21,21,"Oh, we don't do coding.","Oh, we don't do coding.",174.142,175.53,0,Chris Gingri
16,22,22,So my goal is to get them comfortable with the technology and show them that they can use it and that all subject areas can do Stem.,So my goal is to get them comfortable with the technology and show them that they can use it and that all subject areas can do Stem.,175.63,186.674,0,Chris Gingri
16,23,23,Not just science.,Not just science.,186.722,187.99,0,Chris Gingri
16,24,24,It.,It.,224.89,225.64,1,
16,25,25,Some of my impediments are understanding coding.,Some of my impediments are understanding coding.,229.45,233.234,0,Chris Gingri
16,26,26,"If you're a regular Ed teacher, coding is something that's a challenge.","If you're a regular Ed teacher, coding is something that's a challenge.",233.282,238.97,0,Chris Gingri
16,27,27,"I have taken upon myself to learn computer sciences last year to learn how to write JavaScript, but not every teacher is going to do that.","I have taken upon myself to learn computer sciences last year to learn how to write JavaScript, but not every teacher is going to do that.",239.55,249.514,0,Chris Gingri
16,28,28,"And so when my science teachers come into the lab with their students and I say, oh, we're going to code today, they have this knee jerk reaction, oh, coding.","And so when my science teachers come into the lab with their students and I say, oh, we're going to code today, they have this knee jerk reaction, oh, coding.",249.552,257.434,0,Chris Gingri
16,29,29,That's computer stuff.,That's computer stuff.,257.562,259.342,0,Chris Gingri
16,30,30,We don't do coding.,We don't do coding.,259.396,260.586,0,Chris Gingri
16,31,31,"So my biggest impediment is getting teachers to realize that, hey, it's just dragging and dropping blocks.","So my biggest impediment is getting teachers to realize that, hey, it's just dragging and dropping blocks.",260.698,266.798,0,Chris Gingri
16,32,32,It's not this great big you're not writing JavaScript or Python.,It's not this great big you're not writing JavaScript or Python.,266.894,270.85,0,Chris Gingri
16,33,33,"So getting the teachers to understand that, hey, this is not that difficult to do.","So getting the teachers to understand that, hey, this is not that difficult to do.",273.11,279.202,0,Chris Gingri
16,34,34,This is kindergartners can do it.,This is kindergartners can do it.,279.336,281.526,0,Chris Gingri
16,35,35,We as teachers can do it.,We as teachers can do it.,281.548,282.95,0,Chris Gingri
16,36,36,"And getting the teachers to want to add that aspect of Stem into their classrooms when they have so many other things that they're having to do, and we're asking them to do one more thing.","And getting the teachers to want to add that aspect of Stem into their classrooms when they have so many other things that they're having to do, and we're asking them to do one more thing.",283.02,298.09,0,Chris Gingri
16,37,37,So my biggest thing is how can I teach the teachers or where's the professional development to teach the teachers how to quickly and easily integrate robots into their teacher?,So my biggest thing is how can I teach the teachers or where's the professional development to teach the teachers how to quickly and easily integrate robots into their teacher?,298.24,316.03,0,Chris Gingri
16,38,38,"I think they maybe videos for me to be able to show teachers, hey, this is what we could do with this robot.","I think they maybe videos for me to be able to show teachers, hey, this is what we could do with this robot.",347.85,356.73,0,Chris Gingri
16,39,39,Look how easy it is.,Look how easy it is.,356.81,358.43,0,Chris Gingri
16,40,40,Because I can show them.,Because I can show them.,358.58,360.334,0,Chris Gingri
16,41,41,"But sometimes me showing them and then maybe them having a professional development video to be able to step, they could watch it step by step and say, okay, do this first, do this second.","But sometimes me showing them and then maybe them having a professional development video to be able to step, they could watch it step by step and say, okay, do this first, do this second.",360.452,372.45,0,Chris Gingri
16,42,42,This is how you can do this next.,This is how you can do this next.,372.6,374.66,0,Chris Gingri
16,43,43,There's not very much professional development out there for teachers to incorporate robotics into curriculum.,There's not very much professional development out there for teachers to incorporate robotics into curriculum.,376.63,383.41,0,Chris Gingri
16,44,44,"And if I say, okay, you can incorporate this into a read aloud, they just get glassy eyed, like, oh, I wouldn't even know how to start.","And if I say, okay, you can incorporate this into a read aloud, they just get glassy eyed, like, oh, I wouldn't even know how to start.",383.49,390.39,0,Chris Gingri
16,45,45,So maybe simple step by step instructions for teachers.,So maybe simple step by step instructions for teachers.,390.46,394.402,0,Chris Gingri
16,46,46,This is how you would incorporate it into a read aloud or incorporate it into a math less.,This is how you would incorporate it into a read aloud or incorporate it into a math less.,394.466,399.64,0,Chris Gingri
16,47,47,"I love the Vex goes, and I'm just now getting to experience them, and I've just been introduced to the Vex.","I love the Vex goes, and I'm just now getting to experience them, and I've just been introduced to the Vex.",448.91,455.802,0,Chris Gingri
16,48,48,"One, two, three.","One, two, three.",455.866,456.59,0,Chris Gingri
16,49,49,So I'm in love with the product.,So I'm in love with the product.,456.66,458.51,0,Chris Gingri
16,50,50,"I think you'll have a great product, a great platform.","I think you'll have a great product, a great platform.",458.58,461.04,0,Chris Gingri
16,51,51,"I've looked at the summer camp things, and I love how you have it all laid out where there's no planning needed.","I've looked at the summer camp things, and I love how you have it all laid out where there's no planning needed.",461.73,468.93,0,Chris Gingri
16,52,52,"I can just print the stuff and say, okay, this is what I need to do.","I can just print the stuff and say, okay, this is what I need to do.",469.0,472.418,0,Chris Gingri
16,53,53,"You already have all of the step by step agendas done, the timing done, you've done a lot of great thinking about that.","You already have all of the step by step agendas done, the timing done, you've done a lot of great thinking about that.",472.504,481.254,0,Chris Gingri
16,54,54,"So if we could take it from the camp level down to, okay, this is how we can do it in a classroom setting one lesson using that camp format where it's all laid out completely, where the teachers don't have to do any guesswork, I think that would be perfect.","So if we could take it from the camp level down to, okay, this is how we can do it in a classroom setting one lesson using that camp format where it's all laid out completely, where the teachers don't have to do any guesswork, I think that would be perfect.",481.292,499.126,0,Chris Gingri
16,55,55,Thank you.,Thank you.,499.308,500.2,0,Chris Gingri
16,56,56,"So the success story we have for our little title one school district is our high schoolers have done the Vex IQs, and they go to competitions and they can't compete because they don't get any robotics until high school coding or anything like that.","So the success story we have for our little title one school district is our high schoolers have done the Vex IQs, and they go to competitions and they can't compete because they don't get any robotics until high school coding or anything like that.",540.03,557.454,0,Chris Gingri
16,57,57,"And so this past year, the junior high teacher started Vex IQs with the middle school.","And so this past year, the junior high teacher started Vex IQs with the middle school.",557.492,566.258,0,Chris Gingri
16,58,58,"And again, it's just like, okay, they come into middle school, they have no background.","And again, it's just like, okay, they come into middle school, they have no background.",566.344,571.694,0,Chris Gingri
16,59,59,"And so we're now brought it, the Vex down to elementary.","And so we're now brought it, the Vex down to elementary.",571.742,575.578,0,Chris Gingri
16,60,60,So that's a success because we're able to vertically align from elementary all the way through our high school.,So that's a success because we're able to vertically align from elementary all the way through our high school.,575.694,583.174,0,Chris Gingri
16,61,61,"And also, our junior high has always only offered art and band as an elective, and we were able to successfully push adding a robotics choice.","And also, our junior high has always only offered art and band as an elective, and we were able to successfully push adding a robotics choice.",583.292,594.982,0,Chris Gingri
16,62,62,"So starting next school year, our 6th and 7th and 8th graders can choose to do a robotics elective with the Vex IQs.","So starting next school year, our 6th and 7th and 8th graders can choose to do a robotics elective with the Vex IQs.",595.126,603.15,0,Chris Gingri
16,63,63,"Instead of just having the choice of art or band, they now get to the choice of art, band, or robotics with the Vex IQ.","Instead of just having the choice of art or band, they now get to the choice of art, band, or robotics with the Vex IQ.",604.21,612.01,0,Chris Gingri
16,64,64,So I think that's a success story for the three of us that have tried really hard to collaborate and vertically align it and push it to our school board.,So I think that's a success story for the three of us that have tried really hard to collaborate and vertically align it and push it to our school board.,612.09,620.274,0,Chris Gingri
16,65,65,"And also, it's a success because now our students, even the ones that aren't going to ever compete, they will get the opportunity to learn this and learn all the things that go along with coding and robotics in an elective setting.","And also, it's a success because now our students, even the ones that aren't going to ever compete, they will get the opportunity to learn this and learn all the things that go along with coding and robotics in an elective setting.",620.392,635.234,0,Chris Gingri
16,66,66,So it's exciting for us and it's exciting for our students.,So it's exciting for us and it's exciting for our students.,635.282,638.6,0,Chris Gingri
16,67,67,"Well, I can't wait to have those experiences.","Well, I can't wait to have those experiences.",695.55,697.894,0,Chris Gingri
16,68,68,I'm looking forward to the Robotics club next year.,I'm looking forward to the Robotics club next year.,697.942,700.558,0,Chris Gingri
16,69,69,We're just starting.,We're just starting.,700.644,701.63,0,Chris Gingri
16,70,70,"So next year at this conference, I'll have an answer for you.","So next year at this conference, I'll have an answer for you.",701.78,705.6,0,Chris Gingri
16,71,71,"Okay, that's good questions.","Okay, that's good questions.",734.89,737.38,0,Chris Gingri
17,0,0,Okay.,Okay.,0.57,1.12,0,Randall Carter
17,1,1,This is our first year.,This is our first year.,43.69,45.318,0,Randall Carter
17,2,2,We've been very impressed with the educational professional development training material that's been on the website.,We've been very impressed with the educational professional development training material that's been on the website.,45.484,54.526,0,Randall Carter
17,3,3,And being here at the conference has been very impactful thus far.,And being here at the conference has been very impactful thus far.,54.708,58.64,0,Randall Carter
17,4,4,The staff has been great and resourceful on everything that we've needed thus far.,The staff has been great and resourceful on everything that we've needed thus far.,59.65,65.41,0,Randall Carter
17,5,5,The communication has been great.,The communication has been great.,65.56,67.634,0,Randall Carter
17,6,6,"I don't have any areas of improvements at this time, but all I would say is our experience has been to this point it's been great and we look forward to working more with the organization.","I don't have any areas of improvements at this time, but all I would say is our experience has been to this point it's been great and we look forward to working more with the organization.",67.832,85.11,0,Randall Carter
17,7,7,We just started utilizing Vex IQ.,We just started utilizing Vex IQ.,125.29,128.914,0,Randall Carter
17,8,8,It's been a great success for our students.,It's been a great success for our students.,129.042,131.4,0,Randall Carter
17,9,9,They have been very successful in the process thus far.,They have been very successful in the process thus far.,132.33,135.64,0,Randall Carter
17,10,10,We're preparing them for robotics competitions for the 23 24 season and it's been very impactful what they've learned using the Vex IQ.,We're preparing them for robotics competitions for the 23 24 season and it's been very impactful what they've learned using the Vex IQ.,136.25,148.15,0,Randall Carter
17,11,11,The process has been very empowering to our youth thus far.,The process has been very empowering to our youth thus far.,207.81,213.81,0,Randall Carter
17,12,12,Most of our youth that are participating in a program go on to be majors in engineering or technology majors.,Most of our youth that are participating in a program go on to be majors in engineering or technology majors.,213.96,227.074,0,Randall Carter
17,13,13,It's been very impactful.,It's been very impactful.,227.202,229.03,0,Randall Carter
17,14,14,Some challenges have been some students not really able to adapt to it right?,Some challenges have been some students not really able to adapt to it right?,229.93,238.858,0,Randall Carter
17,15,15,But that's a small percentage.,But that's a small percentage.,238.944,244.57,0,Randall Carter
17,16,16,"We work in collaborative efforts, collaborative environments rather.","We work in collaborative efforts, collaborative environments rather.",245.07,249.258,0,Randall Carter
17,17,17,"And some do very well in the coding, some do very well in the building.","And some do very well in the coding, some do very well in the building.",249.424,253.854,0,Randall Carter
17,18,18,But collaboratively they are able to accomplish great things.,But collaboratively they are able to accomplish great things.,253.972,257.022,0,Randall Carter
17,19,19,"So overall I think it's great, but I'm the best.","So overall I think it's great, but I'm the best.",257.076,274.062,0,Randall Carter
17,20,20,But mechanically.,But mechanically.,274.116,276.69,0,Randall Carter
18,0,0,My name is Randall Carter and I'm the executive director for Metrain Youth Through Technology.,My name is Randall Carter and I'm the executive director for Metrain Youth Through Technology.,0.73,5.52,0,
18,1,1,You'll ask another.,You'll ask another.,9.25,10.56,0,
18,2,2,Was there a question?,Was there a question?,11.89,13.2,0,
18,3,3,We provide Stem training in multiple areas.,We provide Stem training in multiple areas.,40.49,46.55,0,
18,4,4,We use Vex IQ and Vex VXP.,We use Vex IQ and Vex VXP.,47.61,52.35,0,
18,5,5,We currently love the products.,We currently love the products.,53.81,56.014,0,
18,6,6,This is our first year teaching the products.,This is our first year teaching the products.,56.132,59.31,0,
18,7,7,We've been doing Stem for the last nine years.,We've been doing Stem for the last nine years.,59.38,63.694,0,
18,8,8,This is our first year using Vex and we're very excited to use the product.,This is our first year using Vex and we're very excited to use the product.,63.732,68.7,0,
19,0,0,"All right, first off, I'm not a teacher.","All right, first off, I'm not a teacher.",108.25,110.75,0,"robotics coach Bel Air, CO"
19,1,1,The only quote unquote teaching I do is I volunteer as a robotics coach for the Bel Air Public School system.,The only quote unquote teaching I do is I volunteer as a robotics coach for the Bel Air Public School system.,111.81,118.64,0,"robotics coach Bel Air, CO"
19,2,2,"It started off six years ago with my son, joined a Vex robotics team, and I got involved as a mentor and coach and have been involved ever since.","It started off six years ago with my son, joined a Vex robotics team, and I got involved as a mentor and coach and have been involved ever since.",119.33,130.118,0,"robotics coach Bel Air, CO"
19,3,3,We use both Vexiq and VRC platforms.,We use both Vexiq and VRC platforms.,130.284,134.146,0,"robotics coach Bel Air, CO"
19,4,4,"We started off on the VRC side with the introduction of V Five, got in on that first season there.","We started off on the VRC side with the introduction of V Five, got in on that first season there.",134.258,141.34,0,"robotics coach Bel Air, CO"
